Year,ANZSCO,Occupation,Skill Level,Automation probability,Employed total ('000)
1994,8513,Kitchenhands,5,84.3,100.7942996
1994,8911,Freight and Furniture Handlers,5,76.7,10.85670137
1994,8912,Shelf Fillers,5,64,50.98485384
1994,8991,Caretakers,5,66,6.52219708
1994,8992,Deck and Fishing Hands,4,69.4,7.38759398
1994,8993,Handypersons,5,65.4,22.97585282
1994,8994,Motor Vehicle Parts and Accessories Fitters,4,66.6,7.649214743
1994,8995,Printing Assistants and Table Workers,4,80.4,8.722608505
1994,8996,Recycling and Rubbish Collectors,5,78,3.177680185
1994,8997,Vending Machine Attendants,5,89.2,3.989072328
1994,8999,Other Miscellaneous Labourers,5,75.1,33.51949264
1994,2493,Teachers of English to Speakers of Other Languages,1,17.1,2.48170627
1994,2526,Podiatrists,1,0.8,0.772690073
1994,4232,Dental Assistants,4,60.1,12.56085289
1995,1111,Chief Executives and Managing Directors,1,14,25.44696616
1995,1112,General Managers,1,14,22.35250973
1995,1211,Aquaculture Farmers,1,31.2,1.53197023
1995,1212,Crop Farmers,1,51,40.8675387
1995,1213,Livestock Farmers,1,37.4,80.18393335
1995,1214,Mixed Crop and Livestock Farmers,1,59,92.59511784
1995,1311,"Advertising, Public Relations and Sales Managers",1,1.5,56.98765974
1995,1321,Corporate Services Managers,1,38.9,1.44019718
1995,1322,Finance Managers,1,6.9,28.65995226
1995,1323,Human Resource Managers,1,11.3,18.49803005
1995,1324,Policy and Planning Managers,1,25,16.00921467
1995,1325,Research and Development Managers,1,1.7,3.995773775
1995,1331,Construction Managers,1,9.5,57.10960149
1995,1332,Engineering Managers,1,25,3.630326758
1995,1333,"Importers, Exporters and Wholesalers",1,23.9,13.13821349
1995,1334,Manufacturers,1,3,28.98418817
1995,1335,Production Managers,1,5.5,38.33127614
1995,1336,"Supply, Distribution and Procurement Managers",1,59,13.44742088
1995,1341,Child Care Centre Managers,1,1.5,6.825873528
1995,1342,Health and Welfare Services Managers,1,5,3.4555985
1995,1343,School Principals,1,0.7,11.77080434
1995,1344,Other Education Managers,1,0.7,5.416636298
1995,1351,ICT Managers,1,3.5,8.781092305
1995,1391,Commissioned Officers (Management),1,25,0.876079045
1995,1399,Other Specialist Managers,1,13.1,13.08516846
1995,1411,Cafe and Restaurant Managers,2,8.3,32.63365292
1995,1412,Caravan Park and Camping Ground Managers,2,25,3.76873865
1995,1413,Hotel and Motel Managers,2,0.4,22.852853
1995,1414,Licensed Club Managers,2,25,5.328797913
1995,1419,Other Accommodation and Hospitality Managers,2,26.1,4.689059165
1995,1421,Retail Managers,2,16.1,210.2255309
1995,1491,"Amusement, Fitness and Sports Centre Managers",2,23.7,6.334526075
1995,1492,Call or Contact Centre and Customer Service Managers,2,49.9,12.9976626
1995,1493,Conference and Event Organisers,2,4.9,2.3821131
1995,1494,Transport Services Managers,2,59,15.75223857
1995,1499,"Other Hospitality, Retail and Service Managers",2,26.4,64.67054005
1995,2111,"Actors, Dancers and Other Entertainers",1,21.4,3.53919033
1995,2112,Music Professionals,1,5.2,6.968198535
1995,2113,Photographers,1,2.1,8.123223975
1995,2114,Visual Arts and Crafts Professionals,1,16.5,11.7869162
1995,2121,"Artistic Directors, and Media Producers and Presenters",1,10,7.24822988
1995,2122,"Authors, and Book and Script Editors",1,38.5,3.992462958
1995,2123,"Film, Television, Radio and Stage Directors",1,8.5,5.0828082
1995,2124,Journalists and Other Writers,1,17,16.98158828
1995,2211,Accountants,1,94.3,94.78325368
1995,2212,"Auditors, Company Secretaries and Corporate Treasurers",1,76.3,9.315555955
1995,2221,Financial Brokers,2,36,8.9769351
1995,2222,Financial Dealers,1,20.5,10.41921277
1995,2223,Financial Investment Advisers and Managers,1,43.8,14.6432502
1995,2231,Human Resource Professionals,1,24.8,31.32097111
1995,2232,ICT Trainers,1,1.4,4.049451358
1995,2233,Training and Development Professionals,1,1.4,14.73286322
1995,2241,"Actuaries, Mathematicians and Statisticians",1,11.9,3.165983138
1995,2242,"Archivists, Curators and Records Managers",1,56,1.641078885
1995,2244,Intelligence and Policy Analysts,1,23,5.688910098
1995,2245,Land Economists and Valuers,1,67.6,4.279794383
1995,2246,Librarians,1,59.5,13.78990118
1995,2247,Management and Organisation Analysts,1,10.9,18.23071645
1995,2249,Other Information and Organisation Professionals,1,35.2,4.27224776
1995,2251,Advertising and Marketing Professionals,1,58.2,19.2614845
1995,2252,ICT Sales Professionals,1,15.1,7.75517888
1995,2253,Public Relations Professionals,1,18,8.890224165
1995,2254,Technical Sales Representatives,1,21.7,19.30048276
1995,2311,Air Transport Professionals,1,25.5,9.34979622
1995,2312,Marine Transport Professionals,1,20,9.882536863
1995,2321,Architects and Landscape Architects,1,2.2,14.92779627
1995,2322,Surveyors and Spatial Scientists,1,48.7,7.584926403
1995,2323,"Fashion, Industrial and Jewellery Designers",1,3.1,3.586412673
1995,2324,"Graphic and Web Designers, and Illustrators",1,7.3,18.70925983
1995,2325,Interior Designers,1,15.1,3.554102645
1995,2326,Urban and Regional Planners,1,13,4.383223958
1995,2331,Chemical and Materials Engineers,1,1.8,2.728963115
1995,2332,Civil Engineering Professionals,1,1.9,27.40585519
1995,2333,Electrical Engineers,1,10,11.33505728
1995,2334,Electronics Engineers,1,12.9,4.544009745
1995,2335,"Industrial, Mechanical and Production Engineers",1,2.1,25.56965689
1995,2336,Mining Engineers,1,12,4.417589625
1995,2339,Other Engineering Professionals,1,2.2,5.228998758
1995,2341,Agricultural and Forestry Scientists,1,1.1,3.915810423
1995,2342,"Chemists, and Food and Wine Scientists",1,6.6,9.392047593
1995,2343,Environmental Scientists,1,8.6,8.120921623
1995,2344,"Geologists, Geophysicists and Hydrogeologists",1,53.2,6.066001833
1995,2345,Life Scientists,1,4.3,5.2423466
1995,2346,Medical Laboratory Scientists,1,59.8,10.61442057
1995,2347,Veterinarians,1,3.8,5.149801278
1995,2349,Other Natural and Physical Science Professionals,1,16.1,4.157400445
1995,2411,Early Childhood (Pre-primary School) Teachers,1,5.1,12.26291975
1995,2412,Primary School Teachers,1,5.7,118.2645855
1995,2414,Secondary School Teachers,1,0.8,118.858316
1995,2415,Special Education Teachers,1,1.1,5.162333405
1995,2422,Vocational Education Teachers,1,5.3,32.25944546
1995,2491,Education Advisers and Reviewers,1,0.4,8.40734209
1995,2492,Private Tutors and Teachers,1,11.9,24.6341624
1995,2511,Nutrition Professionals,1,0.4,1.775567948
1995,2512,Medical Imaging Professionals,1,30.2,5.86831487
1995,2513,Occupational and Environmental Health Professionals,1,12,6.181683943
1995,2514,Optometrists and Orthoptists,1,14,2.305970193
1995,2515,Pharmacists,1,1.2,13.37789488
1995,2519,Other Health Diagnostic and Promotion Professionals,1,41.9,2.571000613
1995,2521,Chiropractors and Osteopaths,1,0.8,3.095787533
1995,2522,Complementary Health Therapists,1,2.5,3.437816583
1995,2523,Dental Practitioners,1,0.5,9.973535505
1995,2524,Occupational Therapists,1,0.8,6.033665523
1995,2525,Physiotherapists,1,2.1,8.433826438
1995,2526,Podiatrists,1,0.8,2.7409323
1995,2527,Audiologists and Speech Pathologists \ Therapists,1,0.6,3.772027368
1995,2611,ICT Business and Systems Analysts,1,0.7,13.69030478
1995,2613,Software and Applications Programmers,1,27.3,46.84754899
1995,2621,"Database and Systems Administrators, and ICT Security Specialists",1,3,17.78209978
1995,2631,Computer Network Professionals,1,3,12.42423351
1995,2633,Telecommunications Engineering Professionals,1,2.5,6.541376673
1995,2711,Barristers,1,3.5,2.60462707
1995,2712,Judicial and Other Legal Professionals,1,11.8,4.99964439
1995,2713,Solicitors,1,3.5,26.80762324
1995,2721,Counsellors,1,5.2,9.744889363
1995,2722,Ministers of Religion,1,1.3,15.20443839
1995,2723,Psychologists,1,0.5,7.848976055
1995,2724,Social Professionals,1,24.6,4.102514108
1995,2725,Social Workers,1,3.7,10.13386448
1995,2726,"Welfare, Recreation and Community Arts Workers",1,3.7,8.742248158
1995,3111,Agricultural Technicians,2,73.1,2.789783073
1995,3112,Medical Technicians,2,61.7,11.91562323
1995,3113,Primary Products Inspectors,2,33.7,2.352354048
1995,3114,Science Technicians,2,55,22.57223907
1995,3121,"Architectural, Building and Surveying Technicians",2,45.3,31.14151894
1995,3122,Civil Engineering Draftspersons and Technicians,2,63,8.385960745
1995,3123,Electrical Engineering Draftspersons and Technicians,2,77.3,6.19341289
1995,3124,Electronic Engineering Draftspersons and Technicians,2,82.8,16.15926728
1995,3125,Mechanical Engineering Draftspersons and Technicians,2,56.1,7.168923888
1995,3126,Safety Inspectors,2,21.1,2.975848843
1995,3129,Other Building and Engineering Technicians,2,43.5,7.067826613
1995,3131,ICT Support Technicians,2,31,25.44420708
1995,3132,Telecommunications Technical Specialists,2,73.2,6.376184328
1995,3211,Automotive Electricians,3,59.2,6.862110335
1995,3212,Motor Mechanics,3,65.1,97.09505584
1995,3221,"Metal Casting, Forging and Finishing Trades Workers",3,92.2,6.105549538
1995,3222,Sheetmetal Trades Workers,3,80.7,13.71290484
1995,3223,Structural Steel and Welding Trades Workers,3,83.2,62.19873502
1995,3231,Aircraft Maintenance Engineers,3,52.4,8.452841963
1995,3232,Metal Fitters and Machinists,3,64.4,98.46225357
1995,3233,Precision Metal Trades Workers,3,55.8,7.690711663
1995,3234,Toolmakers and Engineering Patternmakers,3,79,10.09652744
1995,3241,Panelbeaters,3,80.7,22.48496216
1995,3242,Vehicle Body Builders and Trimmers,3,68.2,4.82486444
1995,3243,Vehicle Painters,3,79.6,11.23102472
1995,3311,Bricklayers and Stonemasons,3,83.1,28.45604994
1995,3312,Carpenters and Joiners,3,72,100.2371343
1995,3321,Floor Finishers,3,80.6,8.529338755
1995,3322,Painting Trades Workers,3,75.2,38.08075407
1995,3331,Glaziers,3,73,6.617916843
1995,3332,Plasterers,3,77.5,19.96379023
1995,3333,Roof Tilers,3,90,5.90226618
1995,3334,Wall and Floor Tilers,3,80.6,11.32967619
1995,3341,Plumbers,3,40.3,50.6917646
1995,3411,Electricians,3,27.7,92.79571151
1995,3421,Airconditioning and Refrigeration Mechanics,3,56.3,13.40647259
1995,3422,Electrical Distribution Trades Workers,3,7.3,7.375962778
1995,3423,Electronics Trades Workers,3,47.9,23.01791478
1995,3424,Telecommunications Trades Workers,3,44.8,31.87492947
1995,3511,Bakers and Pastrycooks,3,89,21.13045969
1995,3512,Butchers and Smallgoods Makers,3,86.4,23.23707357
1995,3513,Chefs,2,52.2,27.81168394
1995,3514,Cooks,3,86.2,35.57406675
1995,3611,Animal Attendants and Trainers,3,73.9,12.18586888
1995,3612,Shearers,3,61.8,5.637734148
1995,3613,Veterinary Nurses,3,42.6,3.63364516
1995,3621,Florists,3,40,5.728700678
1995,3622,Gardeners,3,66,40.17233948
1995,3623,Greenkeepers,3,66,12.05263617
1995,3624,Nurserypersons,3,66,6.39567732
1995,3911,Hairdressers,3,15.8,44.2553786
1995,3921,Print Finishers and Screen Printers,3,90.1,8.023006078
1995,3922,Graphic Pre-press Trades Workers,3,74.8,11.63197329
1995,3923,Printers,3,83,25.0379112
1995,3931,Canvas and Leather Goods Makers,3,69.9,6.748135873
1995,3932,Clothing Trades Workers,3,80.9,11.5381308
1995,3933,Upholsterers,3,39,5.632844055
1995,3941,Cabinetmakers,3,91.3,22.96235443
1995,3942,Wood Machinists and Other Wood Trades Workers,3,90.7,11.18015982
1995,3991,Boat Builders and Shipwrights,3,76,3.98771325
1995,3992,"Chemical, Gas, Petroleum and Power Generation Plant Operators",3,60.3,10.67400882
1995,3993,"Gallery, Library and Museum Technicians",2,90.7,0.872677725
1995,3994,Jewellers,3,95,3.92431787
1995,3995,Performing Arts Technicians,3,49.6,7.581873088
1995,3996,Signwriters,3,93.3,6.018342295
1995,3999,Other Miscellaneous Technicians and Trades Workers,3,46.6,5.490993575
1995,4111,Ambulance Officers and Paramedics,2,49.4,6.585524323
1995,4112,"Dental Hygienists, Technicians and Therapists",2,67,4.866837748
1995,4113,Diversional Therapists,3,9.1,1.857536658
1995,4114,Enrolled and Mothercraft Nurses,2,5.8,30.51596467
1995,4116,Massage Therapists,2,27.2,2.176951243
1995,4117,Welfare Support Workers,2,12.7,22.99240653
1995,4211,Child Carers,4,8.4,59.71466306
1995,4221,Education Aides,4,56,30.01428238
1995,4231,Aged and Disabled Carers,4,55,37.92629252
1995,4233,Nursing Support and Personal Care Workers,4,47.4,45.49446072
1995,4234,Special Care Workers,4,9.3,1.10263718
1995,4311,Bar Attendants and Baristas,4,77,54.63823379
1995,4312,Cafe Workers,5,92.9,15.1623901
1995,4313,Gaming Workers,4,76.9,5.683078475
1995,4314,Hotel Service Managers,3,94,5.958761348
1995,4315,Waiters,4,93.6,72.75180314
1995,4319,Other Hospitality Workers,5,66.2,2.502151865
1995,4412,Fire and Emergency Workers,3,19,9.81718167
1995,4413,Police,2,10.4,37.57607275
1995,4421,Prison Officers,4,54.6,8.128690888
1995,4422,Security Officers and Guards,5,83.1,31.32326051
1995,4511,Beauty Therapists,4,35.1,9.965369623
1995,4512,Driving Instructors,3,13,2.993174818
1995,4513,Funeral Workers,2,39,2.114544953
1995,4514,"Gallery, Museum and Tour Guides",4,61,5.227383158
1995,4515,Personal Care Consultants,4,35.1,1.979422728
1995,4516,Tourism and Travel Advisers,4,45.6,17.14840829
1995,4517,Travel Attendants,3,35.4,9.385537208
1995,4518,Other Personal Service Workers,4,51.8,3.668754388
1995,4521,Fitness Instructors,4,8.3,6.15595113
1995,4522,Outdoor Adventure Guides,4,8.3,0.364638223
1995,4523,"Sports Coaches, Instructors and Officials",3,8.9,12.85179085
1995,4524,Sportspersons,3,40.3,4.09426453
1995,5111,"Contract, Program and Project Administrators",2,34.7,10.16310052
1995,5121,Office Managers,2,1.4,74.17623642
1995,5122,Practice Managers,2,60.2,5.956391975
1995,5211,Personal Assistants,3,85.1,75.40761743
1995,5212,Secretaries,3,95.4,130.4859086
1995,5311,General Clerks,4,96,80.96384052
1995,5321,Keyboard Operators,4,95.1,121.8295576
1995,5411,Call or Contact Centre Workers,3,52.3,17.14490725
1995,5412,Information Officers,4,95.9,35.9152997
1995,5421,Receptionists,4,91.6,151.7280052
1995,5511,Accounting Clerks,4,97.2,124.0693399
1995,5512,Bookkeepers,4,97.7,105.7623343
1995,5513,Payroll Clerks,4,97,20.91190813
1995,5521,Bank Workers,4,97.8,105.9936938
1995,5522,Credit and Loans Officers,4,90.1,3.03356643
1995,5523,"Insurance, Money Market and Statistical Clerks",4,92.6,23.83510761
1995,5611,Betting Clerks,5,76.9,4.182166828
1995,5612,Couriers and Postal Deliverers,5,77.8,38.06513845
1995,5613,Filing and Registry Clerks,5,94.5,19.86676637
1995,5614,Mail Sorters,5,77.2,17.24793973
1995,5615,Survey Interviewers,5,94,6.546444063
1995,5616,Switchboard Operators,5,96.1,16.36048305
1995,5619,Other Clerical and Office Support Workers,5,96.7,16.83129987
1995,5911,Purchasing and Supply Logistics Clerks,4,75.3,84.04516428
1995,5912,Transport and Despatch Clerks,4,83.5,31.60501379
1995,5991,Conveyancers and Legal Executives,2,86.5,4.31695634
1995,5992,Court and Legal Clerks,3,87.5,6.516977248
1995,5993,Debt Collectors,4,95,9.074843237
1995,5994,Human Resource Clerks,4,90,10.07768554
1995,5995,Inspectors and Regulatory Officers,4,42.8,19.36050975
1995,5996,"Insurance Investigators, Loss Adjusters and Risk Surveyors",3,96.6,2.599756933
1995,5997,Library Assistants,4,96.3,19.6356324
1995,5999,Other Miscellaneous Clerical and Administrative Workers,4,67.3,9.86136506
1995,6111,"Auctioneers, and Stock and Station Agents",3,34.7,3.072985388
1995,6112,Insurance Agents,3,88.5,9.482942505
1995,6113,Sales Representatives,4,77.9,95.39210489
1995,6121,Real Estate Sales Agents,3,79.5,41.88264915
1995,6211,Sales Assistants (General),5,91.7,404.2644142
1995,6212,ICT Sales Assistants,5,92.3,12.61187261
1995,6213,Motor Vehicle and Vehicle Parts Salespersons,4,92.3,25.4646912
1995,6214,Pharmacy Sales Assistants,5,92.3,25.78294487
1995,6215,Retail Supervisors,4,28,19.70053853
1995,6216,Service Station Attendants,5,75.5,8.57105973
1995,6217,Street Vendors and Related Salespersons,5,94,12.48938628
1995,6219,Other Sales Assistants and Salespersons,5,96.2,6.69529363
1995,6311,Checkout Operators and Office Cashiers,5,96.9,87.90527346
1995,6391,Models and Sales Demonstrators,5,54.4,10.00969778
1995,6392,Retail and Wool Buyers,3,64.1,2.988704993
1995,6393,Telemarketers,5,99,9.108638948
1995,6394,Ticket Salespersons,5,93.2,13.35740905
1995,6395,Visual Merchandisers,4,28.4,1.907511288
1995,6399,Other Sales Support Workers,5,78.6,1.010422068
1995,7111,"Clay, Concrete, Glass and Stone Processing Machine Operators",4,84.4,6.60840952
1995,7112,Industrial Spraypainters,4,79.6,7.735451538
1995,7113,Paper and Wood Processing Machine Operators,4,80.1,10.7252968
1995,7114,Photographic Developers and Printers,4,67.1,8.50304214
1995,7115,Plastics and Rubber Production Machine Operators,4,87.9,21.48748265
1995,7116,Sewing Machinists,4,89,38.79102451
1995,7117,Textile and Footwear Production Machine Operators,4,71.7,15.05673115
1995,7119,Other Machine Operators,4,75.2,9.79823762
1995,7121,"Crane, Hoist and Lift Operators",4,72,10.28925089
1995,7122,"Drillers, Miners and Shot Firers",4,75,25.57019549
1995,7123,Engineering Production Workers,4,81.8,29.98014502
1995,7129,Other Stationary Plant Operators,4,61.7,22.46455056
1995,7211,"Agricultural, Forestry and Horticultural Plant Operators",4,79,6.560161525
1995,7212,Earthmoving Plant Operators,4,93.2,40.59507767
1995,7213,Forklift Drivers,4,91,36.35251718
1995,7219,Other Mobile Plant Operators,4,82.1,5.27536497
1995,7311,Automobile Drivers,4,78.7,29.91893369
1995,7312,Bus and Coach Drivers,4,82.3,27.7735788
1995,7313,Train and Tram Drivers,4,75.8,10.516297
1995,7321,Delivery Drivers,4,78.7,34.08005585
1995,7331,Truck Drivers,4,78.4,140.8623358
1995,7411,Storepersons,4,76.4,63.45520258
1995,8111,Car Detailers,5,37,16.37683688
1995,8112,Commercial Cleaners,5,65.5,165.1603269
1995,8113,Domestic Cleaners,5,69,28.91087788
1995,8114,Housekeepers,5,70.6,10.62670382
1995,8115,Laundry Workers,5,73.1,19.39044794
1995,8116,Other Cleaners,5,78.5,17.48376422
1995,8211,Building and Plumbing Labourers,5,85.8,36.01531991
